Review,Polarity,clean
Cuando llegamos a la sabana olian mal no había tamaños ni jabones ni champú ni agua ningún servicio de habitaciones todo lo que teníamos que ir pidiendo uno por uno porque no se llevaban agua de la alberta era helada los empleados muy altos mala comida por el precio que pagamos no merecían ofrecer lo que no tienen y muy caro lo que ofrecen de mala calidad,1.0,Cuando llegamos a la sabana olian mal no había tamaños ni jabones ni champú ni agua ningún servicio de habitaciones todo lo que teníamos que ir pidiendo uno por uno porque no se llevaban agua de la alberta era helada los empleados muy altos mala comida por el precio que pagamos no merecían ofrecer lo que no tienen y muy caro lo que ofrecen de mala calidad
Los cenotes de labnaha están cerrados y abandonados custodiando porque es una estafa que hicimos una reserva hace tres días en la web nos recibió no que nos vendió boletos para la tortuga cenote y nos dejó allí no la reserva está cerrada,1.0,Los cenotes de labnaha están cerrados y abandonados custodiando porque es una estafa que hicimos una reserva hace tres días en la web nos recibió no que nos vendió boletos para la tortuga cenote y nos dejó allí no la reserva está cerrada
Es imposible dormir en este lugar hay demasiado eco y la cafetería está justo en el medio de las habitaciones así que hay ruido constantemente más teníamos q libro dejando más dinero en efectivo y cuando llegamos querían cobrarnos la habitación más cara del precio que inicialmente nos habían dado.,1.0,Es imposible dormir en este lugar hay demasiado eco y la cafetería está justo en el medio de las habitaciones así que hay ruido constantemente más teníamos q libro dejando más dinero en efectivo y cuando llegamos querían cobrarnos la habitación más cara del precio que inicialmente nos habían dado.
Realmente tenía expectativas muy altas de este restaurante que supuestamente es el mejor de bachillerato pero el servicio y la atención al detalle de la cocina me dejó muy decepcionado tuve que devolver dos platos y la verdad tuvo un mal momento pensé que era más,1.0,Realmente tenía expectativas muy altas de este restaurante que supuestamente es el mejor de bachillerato pero el servicio y la atención al detalle de la cocina me dejó muy decepcionado tuve que devolver dos platos y la verdad tuvo un mal momento pensé que era más
"Mi marido y yo nos quedamos en Villa Rollandi en nuestra luna de miel y estábamos muy decepcionados las habitaciones son muy caros, pero son muy viejos no ha sido bien mantenido y nos sentíamos decepción con las habitaciones en las que nunca había suficientes asientos alrededor de la piscina que nunca podríamos entender porque el personal nos dijo que estaban en capacidad, pero sólo tenía sillas alrededor de la piscina la comida es muy caro un café individual está solo está muy lejos de la ciudad, así que comer mucho de su día si quieres comer en otro lugar el gimnasio es viejo y descuidado había toallas sucias todo el piso este hotel es",1.0,"Mi marido y yo nos quedamos en Villa Rollandi en nuestra luna de miel y estábamos muy decepcionados las habitaciones son muy caros, pero son muy viejos no ha sido bien mantenido y nos sentíamos decepción con las habitaciones en las que nunca había suficientes asientos alrededor de la piscina que nunca podríamos entender porque el personal nos dijo que estaban en capacidad, pero sólo tenía sillas alrededor de la piscina la comida es muy caro un café individual está solo está muy lejos de la ciudad, así que comer mucho de su día si quieres comer en otro lugar el gimnasio es viejo y descuidado había toallas sucias todo el piso este hotel es"
Llegué y nadie me dio la carta ni nada durante media hora y cuando finalmente nos consiguieron pedí una coca y nunca me la trajeron la música en vivo está muy conmovida.,1.0,Llegué y nadie me dio la carta ni nada durante media hora y cuando finalmente nos consiguieron pedí una coca y nunca me la trajeron la música en vivo está muy conmovida.
El mal hotel dejó caer una ventana fija de mi tannosis y me acusó en lugar de pedir una disculpa no hay agua caliente terrible atención a toda la respuesta es no la gente déspota pf no cometa el error de venir a este hotel,1.0,El mal hotel dejó caer una ventana fija de mi tannosis y me acusó en lugar de pedir una disculpa no hay agua caliente terrible atención a toda la respuesta es no la gente déspota pf no cometa el error de venir a este hotel
muy decepcionado con este lugar tal vez pongo demasiadas expectativas el lugar está lleno de símbolos vascos soy vasco y por lo tanto esperaba encontrar comida vasca más tradicional que apenas hay en su menú es más bien español pero no es bueno no ha sazonado el aceite que más utiliza,1.0,muy decepcionado con este lugar tal vez pongo demasiadas expectativas el lugar está lleno de símbolos vascos soy vasco y por lo tanto esperaba encontrar comida vasca más tradicional que apenas hay en su menú es más bien español pero no es bueno no ha sazonado el aceite que más utiliza
Hice mi reserva de último minuto para reservar y cuando llegué al hotel me estaba cobrando un poco más de lo que mi confirmación dijo cuando lo mencioné a la recepcionista un hombre super grosero vino como el gerente y me dijo de una grosera que era el costo ya que lo que ya queríamos era bañarnos después de un largo día entramos en la habitación pero estaba sucio y no nos sentíamos digno de lo que estaba pagando cuando habíamos visto otros mejores hoteles y por menos precio salimos a cancelar la reserva y un vz ms este tipo era mega grosero le dije que eso no era la manera,1.0,Hice mi reserva de último minuto para reservar y cuando llegué al hotel me estaba cobrando un poco más de lo que mi confirmación dijo cuando lo mencioné a la recepcionista un hombre super grosero vino como el gerente y me dijo de una grosera que era el costo ya que lo que ya queríamos era bañarnos después de un largo día entramos en la habitación pero estaba sucio y no nos sentíamos digno de lo que estaba pagando cuando habíamos visto otros mejores hoteles y por menos precio salimos a cancelar la reserva y un vz ms este tipo era mega grosero le dije que eso no era la manera
El mes pasado visité Tequis en compañía de mi marido y mis bebés meses después de viajar la pracita queríamos tomar una copa y alimentar a nuestros bebés las brasas parecía un lugar acogedor y porque no un restaurante en más,1.0,El mes pasado visité Tequis en compañía de mi marido y mis bebés meses después de viajar la pracita queríamos tomar una copa y alimentar a nuestros bebés las brasas parecía un lugar acogedor y porque no un restaurante en más
La habitación estaba limpia que es todo el resto era terrible se puede escuchar todo desde la calle dentro de la habitación sin una ventana que era muy frío y no tenían mantas adicionales en la habitación el baño sólo tiene toalla para las manos y la ducha en el mostrador de cheques no proporcionó control remoto de TV o wiffi clave el espacio de estacionamiento es horrible es sólo un espacio vacío lleno de polvo también es muy caro casi una tarifa de vacaciones,1.0,La habitación estaba limpia que es todo el resto era terrible se puede escuchar todo desde la calle dentro de la habitación sin una ventana que era muy frío y no tenían mantas adicionales en la habitación el baño sólo tiene toalla para las manos y la ducha en el mostrador de cheques no proporcionó control remoto de TV o wiffi clave el espacio de estacionamiento es horrible es sólo un espacio vacío lleno de polvo también es muy caro casi una tarifa de vacaciones
"El lugar es espectacular sin embargo tiene muchos descuidos de mantenimiento la comida no es especialmente buena la mayoría de los platos que pedimos estaban sin abrir, pero lo más importante era la actitud cero de servicio del personal simplemente no tienen interés en hacer la estancia de sus clientes agradable una lástima",1.0,"El lugar es espectacular sin embargo tiene muchos descuidos de mantenimiento la comida no es especialmente buena la mayoría de los platos que pedimos estaban sin abrir, pero lo más importante era la actitud cero de servicio del personal simplemente no tienen interés en hacer la estancia de sus clientes agradable una lástima"
"Estaba muy emocionado de ir a ver este increíble fenómeno después de haberlo visto en la televisión no era el mejor de los días google mapas me llevó en la dirección equivocada por completo y tuve un problema para encontrar el lugar, pero finalmente traté de tomar el consejo de un crítico anterior y no conseguir un guía, pero me conseguí uno de todos modos que de alguna manera era bueno porque hay pocos lugares donde la carretera fue bifurcada, así que terminé siendo bastante agradecido de que estaba allí, aunque no hablaba inglés es un viaje largo seguro, pero no me molestaría con los caballos que todavía tienen un viaje largo desde donde te dejan",1.0,"Estaba muy emocionado de ir a ver este increíble fenómeno después de haberlo visto en la televisión no era el mejor de los días google mapas me llevó en la dirección equivocada por completo y tuve un problema para encontrar el lugar, pero finalmente traté de tomar el consejo de un crítico anterior y no conseguir un guía, pero me conseguí uno de todos modos que de alguna manera era bueno porque hay pocos lugares donde la carretera fue bifurcada, así que terminé siendo bastante agradecido de que estaba allí, aunque no hablaba inglés es un viaje largo seguro, pero no me molestaría con los caballos que todavía tienen un viaje largo desde donde te dejan"
"Reservamos y pagamos la reserva a través de nuestro agente de viajes efectivo y regular en el reino unido meses antes de la salida del reino unido tenía un asunto general y envié un correo electrónico al hotel, pero no pude recibir una respuesta Me pareció bueno sólo una de esas cosas poco sabía que esto era sólo el comienzo de una pesadilla cuando llegamos al hotel con la confirmación de nuestra reserva el hotel no podía encontrar en su sistema, en otras palabras, no tienen una reserva debido a la diferencia de tiempo de horas entre loreto y el reino unido tuve que pasar más de la noche mientras me puse en contacto con el reino unido para",1.0,"Reservamos y pagamos la reserva a través de nuestro agente de viajes efectivo y regular en el reino unido meses antes de la salida del reino unido tenía un asunto general y envié un correo electrónico al hotel, pero no pude recibir una respuesta Me pareció bueno sólo una de esas cosas poco sabía que esto era sólo el comienzo de una pesadilla cuando llegamos al hotel con la confirmación de nuestra reserva el hotel no podía encontrar en su sistema, en otras palabras, no tienen una reserva debido a la diferencia de tiempo de horas entre loreto y el reino unido tuve que pasar más de la noche mientras me puse en contacto con el reino unido para"
visita este restaurante y era muy feo la experiencia porque en los chilaquiles un pelo salió entonces los baños sucios el personal muy simple y la calidad de los alimentos muy comunes no regresan,1.0,visita este restaurante y era muy feo la experiencia porque en los chilaquiles un pelo salió entonces los baños sucios el personal muy simple y la calidad de los alimentos muy comunes no regresan
"Sobrevalorado y caro después de leer los comentarios en tripadvisor y navegar por el menú decidimos probarlo aunque parecía caro y no había casi ningún cliente nuestro primer problema vino con el sucio y la camarera que cubría no hablaba Inglés, pero la mayor decepción fue cuando nuestra comida estaba situado en frente de nosotros mi espaguetis mariscos en un vino blanco y salsa de crema era un desastre pegajoso de fideos con camarones secos mejillones pequeños y un par de rodajas de calamares con mal cualquier signo de cualquier crema o vino pargo rojo de mi marido podría haber sido un gran juicio de sar",1.0,"Sobrevalorado y caro después de leer los comentarios en tripadvisor y navegar por el menú decidimos probarlo aunque parecía caro y no había casi ningún cliente nuestro primer problema vino con el sucio y la camarera que cubría no hablaba Inglés, pero la mayor decepción fue cuando nuestra comida estaba situado en frente de nosotros mi espaguetis mariscos en un vino blanco y salsa de crema era un desastre pegajoso de fideos con camarones secos mejillones pequeños y un par de rodajas de calamares con mal cualquier signo de cualquier crema o vino pargo rojo de mi marido podría haber sido un gran juicio de sar"
Fuimos con muchas expectativas y la decepción fue muy grande tanto café y comida muy fría,1.0,Fuimos con muchas expectativas y la decepción fue muy grande tanto café y comida muy fría
los huéspedes nos dicen que no podemos fumar dentro de las instalaciones y anoche pasamos por el bar vimos a los camareros fumando en un lado del restaurante tal vez sólo tienen el privilegio de fumar en el hotel o cómo funciona,1.0,los huéspedes nos dicen que no podemos fumar dentro de las instalaciones y anoche pasamos por el bar vimos a los camareros fumando en un lado del restaurante tal vez sólo tienen el privilegio de fumar en el hotel o cómo funciona
Estamos muy decepcionados del lugar la única razón es que están infestados de moscas moscas en cantidades monumentales en todo el resort en el restaurante mientras que usted come en las piscinas en los masajes muy malo el tema de los insectos no se puede relajar porque ya tienes moscas en su cuerpo o volando cerca de usted fatal control de los masajes la excelente comida el temazcal pero todo se pierde con la cantidad de moscas que hay es impresionante muy decepcionado,1.0,Estamos muy decepcionados del lugar la única razón es que están infestados de moscas moscas en cantidades monumentales en todo el resort en el restaurante mientras que usted come en las piscinas en los masajes muy malo el tema de los insectos no se puede relajar porque ya tienes moscas en su cuerpo o volando cerca de usted fatal control de los masajes la excelente comida el temazcal pero todo se pierde con la cantidad de moscas que hay es impresionante muy decepcionado
La espectacular vista que fuimos a este lugar porque se abre temprano normalmente vamos a otro restaurante la presentación de los platos muy bien pero nos tomó mucho tiempo para servirnos dos de los platos contaminados sin más explicación no los comimos y los devolvimos muy mal no volveremos más,1.0,La espectacular vista que fuimos a este lugar porque se abre temprano normalmente vamos a otro restaurante la presentación de los platos muy bien pero nos tomó mucho tiempo para servirnos dos de los platos contaminados sin más explicación no los comimos y los devolvimos muy mal no volveremos más
excelente comida pésimo servicio la espera es demasiado y los camareros que nos asistieron son tenderos que visitamos en enero y tuvieron una experiencia similar,1.0,excelente comida pésimo servicio la espera es demasiado y los camareros que nos asistieron son tenderos que visitamos en enero y tuvieron una experiencia similar
Tan pronto como llegamos nos informaron que el cambio del dólar era mientras estaba en las casas de cambio y que los cargos por las habitaciones están en pesos mexicanos o que la habitación se cobra en pesos mexicanos a un dólar en resumen lo que están haciendo es cobrar uno más ya que el precio que publican en ladrones dólares la habitación tenía olor a humedad la caja fuerte era un baúl con candado el wifi no llegó y la decoración de la habitación era desastrosa un baúl en la parte posterior de la cama y un caracol en el fregadero la luz era corta y las mesitas de luz pequeña tenía luz blanca penetrante cada lugar que fuimos en,1.0,Tan pronto como llegamos nos informaron que el cambio del dólar era mientras estaba en las casas de cambio y que los cargos por las habitaciones están en pesos mexicanos o que la habitación se cobra en pesos mexicanos a un dólar en resumen lo que están haciendo es cobrar uno más ya que el precio que publican en ladrones dólares la habitación tenía olor a humedad la caja fuerte era un baúl con candado el wifi no llegó y la decoración de la habitación era desastrosa un baúl en la parte posterior de la cama y un caracol en el fregadero la luz era corta y las mesitas de luz pequeña tenía luz blanca penetrante cada lugar que fuimos en
No es muy interesante las piezas son muy repetitivas y el trabajo no es tan bueno el servicio deja mucho que desear,1.0,No es muy interesante las piezas son muy repetitivas y el trabajo no es tan bueno el servicio deja mucho que desear
el restaurante jaguar tiene un servicio de camarero nefasto la comida es x traer dinero en efectivo como su terminal nunca sirve,1.0,el restaurante jaguar tiene un servicio de camarero nefasto la comida es x traer dinero en efectivo como su terminal nunca sirve
Me alojé en el siguiente hotel y tomé un gran desayuno de chilicillas y cerdo aquí el servicio era bueno,1.0,Me alojé en el siguiente hotel y tomé un gran desayuno de chilicillas y cerdo aquí el servicio era bueno
es necesario mejorar la limpieza de las habitaciones buscando el detalle de cada sección es importante añadir la participación de la gestión en estos temas la variedad de alimentos debe estar cambiando y aumentar los platos que dan también debe evitar tocar las habitaciones sólo para saber si alguien está de muy mal gusto,1.0,es necesario mejorar la limpieza de las habitaciones buscando el detalle de cada sección es importante añadir la participación de la gestión en estos temas la variedad de alimentos debe estar cambiando y aumentar los platos que dan también debe evitar tocar las habitaciones sólo para saber si alguien está de muy mal gusto
Nos obligaron a comprar bebidas y comida súper fea al final cambiaron el menú y nos cobraron por dinero extra.,1.0,Nos obligaron a comprar bebidas y comida súper fea al final cambiaron el menú y nos cobraron por dinero extra.
"instalaciones bien confortable habitación se pierde la playa, pero la comida es realmente horrible ingredientes de terrible calidad mala comida que dejamos con una muy mala experiencia de servicio lento en todos los aspectos muy decepcionado por no volver",1.0,"instalaciones bien confortable habitación se pierde la playa, pero la comida es realmente horrible ingredientes de terrible calidad mala comida que dejamos con una muy mala experiencia de servicio lento en todos los aspectos muy decepcionado por no volver"
Elegí el restaurante porque nos lo habían recomendado no tengo ni idea de por qué en resumen el dueño es una vieja deprimente señora que segundo intuyó lo que pedí y cuando me eligió para pedir la comida era ordinario como mínimo y sólo duró aproximadamente horas en mi estómago antes de que empecé a sudar y tuve que pedir disculpas por una revisión de la empresa de este lugar merece más de mi tiempo hay muchos otros buenos lugares para ir en las mujeres de la isla que ofrecen buena comida y excelente servicio este lugar sin embargo no tiene más,1.0,Elegí el restaurante porque nos lo habían recomendado no tengo ni idea de por qué en resumen el dueño es una vieja deprimente señora que segundo intuyó lo que pedí y cuando me eligió para pedir la comida era ordinario como mínimo y sólo duró aproximadamente horas en mi estómago antes de que empecé a sudar y tuve que pedir disculpas por una revisión de la empresa de este lugar merece más de mi tiempo hay muchos otros buenos lugares para ir en las mujeres de la isla que ofrecen buena comida y excelente servicio este lugar sin embargo no tiene más
a través del presente me dirijo a ustedes preocupados y molestos para informarles que al reservar com hoteles com entre otros ofrecen el hotel de la misión guerrera taxco como una buena y muy buena opción para quedarse y con pesar les digo que mienten en toda la expresión de la palabra mis padres están allí en celebración del aniversario y me informan que el hotel donde engañado por todas estas páginas hice la reserva para ellos está en muy mal estado no sirven teléfonos fugas en baños puertas de armarios atados con ligas falta de luz en pasillos y balcones y los caballeros más críticos estamos en medio de la pandemia y el hotel,1.0,a través del presente me dirijo a ustedes preocupados y molestos para informarles que al reservar com hoteles com entre otros ofrecen el hotel de la misión guerrera taxco como una buena y muy buena opción para quedarse y con pesar les digo que mienten en toda la expresión de la palabra mis padres están allí en celebración del aniversario y me informan que el hotel donde engañado por todas estas páginas hice la reserva para ellos está en muy mal estado no sirven teléfonos fugas en baños puertas de armarios atados con ligas falta de luz en pasillos y balcones y los caballeros más críticos estamos en medio de la pandemia y el hotel
Pedimos cafés y tuvimos que irnos antes de comer por algo que venía nos cobraron pesos más ridículos.,1.0,Pedimos cafés y tuvimos que irnos antes de comer por algo que venía nos cobraron pesos más ridículos.
Cuando llegaron los camareros nos ignoraron cuando nos acercamos uno nos dijo que podíamos sentarnos pero que servir tomaría mucho tiempo les preguntamos si podíamos sentarnos en una zona menos ruidosa y nos dijeron que entonces todavía tomarían más tiempo para atender a todo más,1.0,Cuando llegaron los camareros nos ignoraron cuando nos acercamos uno nos dijo que podíamos sentarnos pero que servir tomaría mucho tiempo les preguntamos si podíamos sentarnos en una zona menos ruidosa y nos dijeron que entonces todavía tomarían más tiempo para atender a todo más
Llegué al restaurante y no había música no era tarde pido una cerveza oscura y los miman poniendo limón tomé pescado y uff sin ninguna calidad o sabor sus complementos en plato de risas pasadas tortillas tratar de quitar tan mal sabor de boca más,1.0,Llegué al restaurante y no había música no era tarde pido una cerveza oscura y los miman poniendo limón tomé pescado y uff sin ninguna calidad o sabor sus complementos en plato de risas pasadas tortillas tratar de quitar tan mal sabor de boca más
nuestra experiencia estaba muy lejos de ser buena en el museo la comida era más que agua salada nuestros cuatro platos tenían el mismo sabor que el agua de mar salada nos dijo que uno de los camareros pero no parecía preocuparse por el postre del día struddle era más que industrial la atención del personal olvidó muchas cosas para pedir dos veces un vaso de agua que pedimos struddles y sólo uno llegó pero esto no estaba mal dado su sabor y calidad estábamos realmente decepcionados no lo recomendamos y preferimos recomendar algunos tacos en la calle más,1.0,nuestra experiencia estaba muy lejos de ser buena en el museo la comida era más que agua salada nuestros cuatro platos tenían el mismo sabor que el agua de mar salada nos dijo que uno de los camareros pero no parecía preocuparse por el postre del día struddle era más que industrial la atención del personal olvidó muchas cosas para pedir dos veces un vaso de agua que pedimos struddles y sólo uno llegó pero esto no estaba mal dado su sabor y calidad estábamos realmente decepcionados no lo recomendamos y preferimos recomendar algunos tacos en la calle más
No nos gustó la gente que fue al lugar este normal es grande allí firma pedimos la carta porque tuvimos que ir al aeropuerto mi comida de la mayoría x la salsa de tomate de mis quesadillas tenía un pelo no lo reclaman más,1.0,No nos gustó la gente que fue al lugar este normal es grande allí firma pedimos la carta porque tuvimos que ir al aeropuerto mi comida de la mayoría x la salsa de tomate de mis quesadillas tenía un pelo no lo reclaman más
el servicio dejó mucho que desear muy lento el camarero olvidó todo lo que pedimos por la calidad de la comida no es la mejor,1.0,el servicio dejó mucho que desear muy lento el camarero olvidó todo lo que pedimos por la calidad de la comida no es la mejor
Como dice el título fuimos a desayunar en este lugar siendo las horas pero sólo nos ofreció café fruta o jugos ya que los cocineros todavía no llegaron cuando salimos casi una hora más tarde fue que comenzaron a llegar el lugar es más agradable,1.0,Como dice el título fuimos a desayunar en este lugar siendo las horas pero sólo nos ofreció café fruta o jugos ya que los cocineros todavía no llegaron cuando salimos casi una hora más tarde fue que comenzaron a llegar el lugar es más agradable
El maravilloso ambiente del patio nos dio una buena primera impresión expectativas disminuidas moderadamente para ver el menú bastante aburrido tres de nosotros pidió el mole estafador enchiladas y una fuente de degustación mexicana pidió un mezcal mientras esperaba la comida para llegar sabía cómo quitar el esmalte de uñas y me hizo reflexionar sobre la perspectiva de despertar ciego a la mañana siguiente alrededor de una hora más tarde finalmente llegó la comida sin explicaciones sabor aburrido en el mejor de los casos mi amigo que ordenó la bandeja de degustación que pasamos la noche siguiente temblando en el suelo del baño al día siguiente nos dio el placer de pañales utilizando un,1.0,El maravilloso ambiente del patio nos dio una buena primera impresión expectativas disminuidas moderadamente para ver el menú bastante aburrido tres de nosotros pidió el mole estafador enchiladas y una fuente de degustación mexicana pidió un mezcal mientras esperaba la comida para llegar sabía cómo quitar el esmalte de uñas y me hizo reflexionar sobre la perspectiva de despertar ciego a la mañana siguiente alrededor de una hora más tarde finalmente llegó la comida sin explicaciones sabor aburrido en el mejor de los casos mi amigo que ordenó la bandeja de degustación que pasamos la noche siguiente temblando en el suelo del baño al día siguiente nos dio el placer de pañales utilizando un
"Para conseguir más dinero, las ratas de la ciudad no te advierten de que hay un parquímetro y los policías te ven, no te advierten y desde que regresas, te topas con este canayada de todo lo demás muy bien.",1.0,"Para conseguir más dinero, las ratas de la ciudad no te advierten de que hay un parquímetro y los policías te ven, no te advierten y desde que regresas, te topas con este canayada de todo lo demás muy bien."
Yo realmente quería como este lugar porque tiene un hermoso interior y el servicio era bueno mi madre había estado aquí hace años y ella sugirió este lugar para la cena que estaba definitivamente decepcionado con las porciones de la comida y la calidad de algunos de los platos que mi marido pidió los ahogados y yo tenía un bocado el pan era duro y la salsa era decepcionante si antes realmente había ahogado pasteles no encontrar aquí se sentirá como un equivalente de mcdonalds de uno de los mejores platos de la región para recargarlo me puse un poco enfermo esa noche con náuseas y dolor de estómago no creo que nada de ello y,1.0,Yo realmente quería como este lugar porque tiene un hermoso interior y el servicio era bueno mi madre había estado aquí hace años y ella sugirió este lugar para la cena que estaba definitivamente decepcionado con las porciones de la comida y la calidad de algunos de los platos que mi marido pidió los ahogados y yo tenía un bocado el pan era duro y la salsa era decepcionante si antes realmente había ahogado pasteles no encontrar aquí se sentirá como un equivalente de mcdonalds de uno de los mejores platos de la región para recargarlo me puse un poco enfermo esa noche con náuseas y dolor de estómago no creo que nada de ello y
la comida era buena nada especial no es el mejor servicio si algunos de nosotros también nos quedamos sin pesos por lo que tuvimos que pagar en dólares estadounidenses y tomamos nuestro dólar a un precio mucho más bajo de lo que deberían devolvernos el cambio de pesos a un tipo de cambio aún más bajo ya que gracias a nosotros los turistas están en el negocio no hacer que no voy a volver,1.0,la comida era buena nada especial no es el mejor servicio si algunos de nosotros también nos quedamos sin pesos por lo que tuvimos que pagar en dólares estadounidenses y tomamos nuestro dólar a un precio mucho más bajo de lo que deberían devolvernos el cambio de pesos a un tipo de cambio aún más bajo ya que gracias a nosotros los turistas están en el negocio no hacer que no voy a volver
"Si es gracioso ver a un pobre tiburón gato encerrado en una jaula x y sacado del agua cada dos minutos para que los turistas puedan tomar fotos, este es tu panorama ideal. No lo recomiendo.",1.0,"Si es gracioso ver a un pobre tiburón gato encerrado en una jaula x y sacado del agua cada dos minutos para que los turistas puedan tomar fotos, este es tu panorama ideal. No lo recomiendo."
el hotel cuando la nueva valia lo que cuesta hoy es completamente descuidado y muy mal servicio tuve la oportunidad de conocerlo en las dos nuevas y actuales etapas es una pena ya que era un lugar vanguardista dentro de su concepto en su tiempo,1.0,el hotel cuando la nueva valia lo que cuesta hoy es completamente descuidado y muy mal servicio tuve la oportunidad de conocerlo en las dos nuevas y actuales etapas es una pena ya que era un lugar vanguardista dentro de su concepto en su tiempo
"hermoso lugar hermoso ambiente la comida estaba bien, pero para dos tés simple hielo ole realmente iniciativa de mí nuestro camarero cuando se le preguntó se olvidó de su Inglés y por supuesto no había gerente hay suficientes lugares cerca de que usted debe evitar este lugar más",1.0,"hermoso lugar hermoso ambiente la comida estaba bien, pero para dos tés simple hielo ole realmente iniciativa de mí nuestro camarero cuando se le preguntó se olvidó de su Inglés y por supuesto no había gerente hay suficientes lugares cerca de que usted debe evitar este lugar más"
la foto de la reserva no coincide con la habitación concedida las instalaciones privadas no las públicas son lamentables no es posible que se queme al tocar el mango del agua caliente inusual y menos se puede regular la habitación con paredes húmedas y el mal olor en consecuencia,1.0,la foto de la reserva no coincide con la habitación concedida las instalaciones privadas no las públicas son lamentables no es posible que se queme al tocar el mango del agua caliente inusual y menos se puede regular la habitación con paredes húmedas y el mal olor en consecuencia
en las fotos en la web este hotel parece genial sin embargo cuando llegamos nos sentimos muy decepcionados de decir no más como otros han dicho que hay obras de renovación que se llevan a cabo en este hotel que no nos comunican cuando hicimos la reserva no hay piscina y el único acceso a una playa está cubierto de material de construcción y rodeado de ruidos ruidosos como ya se ha mencionado en otras opiniones hay un ruido de motosierras en todo el hotel que nos hizo sentir como vacaciones en un edificio no en una isla tropical tuvimos una respuesta mixta del personal de recepción con el que la primera dama habló era patético y no estaba,1.0,en las fotos en la web este hotel parece genial sin embargo cuando llegamos nos sentimos muy decepcionados de decir no más como otros han dicho que hay obras de renovación que se llevan a cabo en este hotel que no nos comunican cuando hicimos la reserva no hay piscina y el único acceso a una playa está cubierto de material de construcción y rodeado de ruidos ruidosos como ya se ha mencionado en otras opiniones hay un ruido de motosierras en todo el hotel que nos hizo sentir como vacaciones en un edificio no en una isla tropical tuvimos una respuesta mixta del personal de recepción con el que la primera dama habló era patético y no estaba
mal servicio por parte de los camareros aparte de que le dejamos la propina después de un mal servicio nos exigió el,1.0,mal servicio por parte de los camareros aparte de que le dejamos la propina después de un mal servicio nos exigió el
Desafortunadamente fue muy mala nuestra experiencia en este lugar fuimos a desayunar con amigos y atraídos por el hermoso entorno de las playas de tulum es casi imposible no experimentar desayunos por el mar y un día elegimos la cebra lentamente una persona más,1.0,Desafortunadamente fue muy mala nuestra experiencia en este lugar fuimos a desayunar con amigos y atraídos por el hermoso entorno de las playas de tulum es casi imposible no experimentar desayunos por el mar y un día elegimos la cebra lentamente una persona más
un lugar lleno de historia que disfrutarás pasando un momento diseño es algo fuera de lo común por eso atrae la atención,1.0,un lugar lleno de historia que disfrutarás pasando un momento diseño es algo fuera de lo común por eso atrae la atención
Terrible personal está mal entrenado no tiene la más mínima idea de lo que es el servicio y más cuando uno con niños además de que en su terraza de poliforo tenían una mesa de personas sin distancia saludable y poner mesas para que todas esas personas no entraran más,1.0,Terrible personal está mal entrenado no tiene la más mínima idea de lo que es el servicio y más cuando uno con niños además de que en su terraza de poliforo tenían una mesa de personas sin distancia saludable y poner mesas para que todas esas personas no entraran más
"Cuatro de nosotros llegamos al restaurante nos sentamos y les dimos los menús luego ignoramos completamente que nadie más estaba cenando después de minutos nos fuimos había personal allí, pero obviamente no nos vieron",1.0,"Cuatro de nosotros llegamos al restaurante nos sentamos y les dimos los menús luego ignoramos completamente que nadie más estaba cenando después de minutos nos fuimos había personal allí, pero obviamente no nos vieron"
Este lugar podría ser mucho más que fuimos recomendados por el personal del albergue para ir allí y dijeron que eran tortugas para ver el cenote es muy turístico y caro y las tortugas son pequeños cautivos y probablemente allí para que puedan cobrar más,1.0,Este lugar podría ser mucho más que fuimos recomendados por el personal del albergue para ir allí y dijeron que eran tortugas para ver el cenote es muy turístico y caro y las tortugas son pequeños cautivos y probablemente allí para que puedan cobrar más
"Cuando reservé este hotel tenía una calificación de estrella no te dejes engañar por las hermosas fotos este hotel ni siquiera vale la pena estrellas en mi opinión limpieza y mantenimiento están por debajo de la media el personal no es amable o servicial las habitaciones son bastante básicas y las instalaciones son muy limitadas debido a covid ser proporcionado un desayuno muy pobre una mañana sin embargo nada se proporcionó ya que el responsable estaba dormido en el sofá de la sala de desayuno varios huéspedes trataron de despertarlo, pero se volvió y roncó al parecer había turnos combinados y estaba agotado, pero eso es sólo una mala gestión por el propietario del hotel",1.0,"Cuando reservé este hotel tenía una calificación de estrella no te dejes engañar por las hermosas fotos este hotel ni siquiera vale la pena estrellas en mi opinión limpieza y mantenimiento están por debajo de la media el personal no es amable o servicial las habitaciones son bastante básicas y las instalaciones son muy limitadas debido a covid ser proporcionado un desayuno muy pobre una mañana sin embargo nada se proporcionó ya que el responsable estaba dormido en el sofá de la sala de desayuno varios huéspedes trataron de despertarlo, pero se volvió y roncó al parecer había turnos combinados y estaba agotado, pero eso es sólo una mala gestión por el propietario del hotel"
la mejor manera de describir el lugar es no pensar en comer allí el lugar está a una cuadra de la catedral el restaurante es agradable este bien montado muy típico pero la comida un tonto hemos llegado y preguntado por carta y más,1.0,la mejor manera de describir el lugar es no pensar en comer allí el lugar está a una cuadra de la catedral el restaurante es agradable este bien montado muy típico pero la comida un tonto hemos llegado y preguntado por carta y más
muy mala comida muy grasiento sin sazonar y con un servicio pésimo no querían dividir la cuenta para el pago con tarjeta,1.0,muy mala comida muy grasiento sin sazonar y con un servicio pésimo no querían dividir la cuenta para el pago con tarjeta
