Review,Polarity,clean
"Llegamos tarde al día y nos fuimos temprano por lo que no era parte de una opinión de este hotel aparte del personal era muy útil y la habitación era bastante pequeña la presión de agua en la ducha era demasiado alta para una experiencia cómoda, pero al menos teníamos agua caliente otras personas que viajaban con nosotros no tenían agua caliente en su habitación el hotel está frente a la plaza principal y hay una excelente librería junto a dante que publica y vende una amplia gama de libros de turismo en varios idiomas tuvimos un buen desayuno en la mañana y lamentamos no permanecer más tiempo para probar la piscina en el patio",3.0,"Llegamos tarde al día y nos fuimos temprano por lo que no era parte de una opinión de este hotel aparte del personal era muy útil y la habitación era bastante pequeña la presión de agua en la ducha era demasiado alta para una experiencia cómoda, pero al menos teníamos agua caliente otras personas que viajaban con nosotros no tenían agua caliente en su habitación el hotel está frente a la plaza principal y hay una excelente librería junto a dante que publica y vende una amplia gama de libros de turismo en varios idiomas tuvimos un buen desayuno en la mañana y lamentamos no permanecer más tiempo para probar la piscina en el patio"
Al principio casi me fui no tenían idea de que yo era menos vegetariano vegano les pedí que me hicieran un tartar portobello en lugar de atún en la carta que lo tenían con atún y me dijeron que no podía después de eso bajo mi responsabilidad entonces más,3.0,Al principio casi me fui no tenían idea de que yo era menos vegetariano vegano les pedí que me hicieran un tartar portobello en lugar de atún en la carta que lo tenían con atún y me dijeron que no podía después de eso bajo mi responsabilidad entonces más
Este restaurante no vale la pena la comida no es tan grande con patatas fritas empaquetadas y servicio lento el único que salvó fue la música en vivo era grande era un hombre para mostrar y vale la pena tomar algunas bebidas y sólo para disfrutar de la música de lo contrario olvide más,3.0,Este restaurante no vale la pena la comida no es tan grande con patatas fritas empaquetadas y servicio lento el único que salvó fue la música en vivo era grande era un hombre para mostrar y vale la pena tomar algunas bebidas y sólo para disfrutar de la música de lo contrario olvide más
"Me parece que el precio pagado por las habitaciones es muy alto por la comodidad que ofrecen en el hotel tienen serios problemas con el agua en nuestra habitación la presión del agua era súper baja nos estábamos duchando complicado debido a esto tengo que decir que está muy bien situado y el desayuno con la dama maricela era bastante bueno basto tener un muy buen trato para sus huéspedes, pero definitivamente si teníamos una mayor expectativa",3.0,"Me parece que el precio pagado por las habitaciones es muy alto por la comodidad que ofrecen en el hotel tienen serios problemas con el agua en nuestra habitación la presión del agua era súper baja nos estábamos duchando complicado debido a esto tengo que decir que está muy bien situado y el desayuno con la dama maricela era bastante bueno basto tener un muy buen trato para sus huéspedes, pero definitivamente si teníamos una mayor expectativa"
No es la mejor vista del mundo sin embargo se puede contemplar la ciudad desde lo alto más que el punto de vista el viaje a ella es lo que hace que este paseo agradable para recorrer las calles mágicas de San Christobal es divino,3.0,No es la mejor vista del mundo sin embargo se puede contemplar la ciudad desde lo alto más que el punto de vista el viaje a ella es lo que hace que este paseo agradable para recorrer las calles mágicas de San Christobal es divino
comida regular y precios un precio de servicio adecuado fuimos a cenar y era adecuado para cenar,3.0,comida regular y precios un precio de servicio adecuado fuimos a cenar y era adecuado para cenar
Comida italiana restaurante pizzas algo grasos pero en general es buenos ricos postres,3.0,Comida italiana restaurante pizzas algo grasos pero en general es buenos ricos postres
Sólo hay que arreglar las casas y calles que están antes de llegar a la capilla inspiran inseguridad y no te dan mucho deseo de subir,3.0,Sólo hay que arreglar las casas y calles que están antes de llegar a la capilla inspiran inseguridad y no te dan mucho deseo de subir
El pozo azul es un afloramiento de agua en medio del desierto aproximadamente a kilómetros de la carretera principal tienes algunos colores azules en su parte más profunda que contrastan con el paisaje desértico de los alrededores creando una sensación de irrealidad que no esperas encontrar algo como esto en medio del desierto hay un mirador levantado para que puedas admirarlo en todo su esplendor también hay un lugar sombreado palapa donde puedes refugiarte del sol del desierto pero extraño varias cosas debe haber más información sobre el pozo y sobre el entorno sólo se encuentra información general de cuatro pantanos y algo sobre la diversidad de,3.0,El pozo azul es un afloramiento de agua en medio del desierto aproximadamente a kilómetros de la carretera principal tienes algunos colores azules en su parte más profunda que contrastan con el paisaje desértico de los alrededores creando una sensación de irrealidad que no esperas encontrar algo como esto en medio del desierto hay un mirador levantado para que puedas admirarlo en todo su esplendor también hay un lugar sombreado palapa donde puedes refugiarte del sol del desierto pero extraño varias cosas debe haber más información sobre el pozo y sobre el entorno sólo se encuentra información general de cuatro pantanos y algo sobre la diversidad de
"Somos comensales frecuentes de los restaurantes rolandis sin embargo en esta ocasión nos dimos cuenta de muy malos descuidos en el mantenimiento del sitio, ya que se nos había dicho que con la nueva administración amr este sitio iba a ser mucho mejor que antes muy malo la mayoría",3.0,"Somos comensales frecuentes de los restaurantes rolandis sin embargo en esta ocasión nos dimos cuenta de muy malos descuidos en el mantenimiento del sitio, ya que se nos había dicho que con la nueva administración amr este sitio iba a ser mucho mejor que antes muy malo la mayoría"
No ha estado aquí por un tiempo y me apetece chile relleno la comida era muy sabrosa y todo estaba bien hasta que recibí la factura había un cargo de patente pesos que fue garabateado apresuradamente cuando comentamos que me gustaría creer que fue un error sincero pero que no es en absoluto la sensación de que llegué a tiempo contaminado lo que podría haber sido una muy buena comida más,3.0,No ha estado aquí por un tiempo y me apetece chile relleno la comida era muy sabrosa y todo estaba bien hasta que recibí la factura había un cargo de patente pesos que fue garabateado apresuradamente cuando comentamos que me gustaría creer que fue un error sincero pero que no es en absoluto la sensación de que llegué a tiempo contaminado lo que podría haber sido una muy buena comida más
"comió muy bien y todos los alimentos típicos del pueblo mexicano y de los cuales ya no recuerdo sus nombres. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",3.0,"comió muy bien y todos los alimentos típicos del pueblo mexicano y de los cuales ya no recuerdo sus nombres. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
sus aguas son alrededor de oc y la gente que no hay nada muy fuerte para resistir tal temperatura hay en los barcos de alquiler y la comida es simple pero rica,3.0,sus aguas son alrededor de oc y la gente que no hay nada muy fuerte para resistir tal temperatura hay en los barcos de alquiler y la comida es simple pero rica
la comida era buena es el plato muy pequeño de papas fritas le dan había seis de nosotros y un plato de papas fritas en ni siquiera papas fritas cada uno pedimos más patatas fritas veces más como la casisoleta regresamos con la misma cantidad y ninguna salsa extra cobramos extra por el plato de patatas fritas vi otra reseña mencionar una pequeña porción de papas fritas te dan más,3.0,la comida era buena es el plato muy pequeño de papas fritas le dan había seis de nosotros y un plato de papas fritas en ni siquiera papas fritas cada uno pedimos más patatas fritas veces más como la casisoleta regresamos con la misma cantidad y ninguna salsa extra cobramos extra por el plato de patatas fritas vi otra reseña mencionar una pequeña porción de papas fritas te dan más
la comida era bastante buena pero el servicio era un poco lento parecía que podría necesitar más personal esperando el ambiente en la noche era muy agradable e incluso había música en vivo,3.0,la comida era bastante buena pero el servicio era un poco lento parecía que podría necesitar más personal esperando el ambiente en la noche era muy agradable e incluso había música en vivo
"Por lo general, cuando viajamos a tulum para una parada de negocios para almorzar en el restaurante tailandés del entresuelo me decepcionó esta vez nos preguntamos margaritas x que nos trajo con el borde cubierto con pesas de mesa de sal común una oportunidad mi sentido que podría primavera para pesos de sal himalayan rosa en el club de Sam s o algo orgánico complementado con sal mediterránea como campo de aire s la primera ronda se regó el segundo era mejor cada uno de nosotros preguntó fideos tailandés con camarones y un pedido con pollo mi amigo dice que era muy bueno me pareció que",3.0,"Por lo general, cuando viajamos a tulum para una parada de negocios para almorzar en el restaurante tailandés del entresuelo me decepcionó esta vez nos preguntamos margaritas x que nos trajo con el borde cubierto con pesas de mesa de sal común una oportunidad mi sentido que podría primavera para pesos de sal himalayan rosa en el club de Sam s o algo orgánico complementado con sal mediterránea como campo de aire s la primera ronda se regó el segundo era mejor cada uno de nosotros preguntó fideos tailandés con camarones y un pedido con pollo mi amigo dice que era muy bueno me pareció que"
Viajamos a m xico a menudo y nos sorprendimos llena esta playa es un poco como waikiki en m xico aunque fuimos a hacer surf parec a demasiado catica con toda la gente aprendiendo a surfear y tablas por todas partes en el agua es agradable que esté tan cerca del centro de la ciudad sin embargo por la noche no es una escena familiar orientada,3.0,Viajamos a m xico a menudo y nos sorprendimos llena esta playa es un poco como waikiki en m xico aunque fuimos a hacer surf parec a demasiado catica con toda la gente aprendiendo a surfear y tablas por todas partes en el agua es agradable que esté tan cerca del centro de la ciudad sin embargo por la noche no es una escena familiar orientada
Disfrutamos mucho de nuestra estancia en este hotel a pesar de la pequeña habitación con una cama doble y una cama individual se espera que por lo menos camas dobles wi fi internet en todas las habitaciones que nos dieron fue terrible el balcón de nuestra habitación tenía hermosas vistas de la terraza de la azotea plantada desde el patio de comidas junto a los jardines del hotel son muy buenos y la piscina era muy buena la ubicación en la plaza era muy conveniente para ir de compras restaurantes y transporte mario en recepción era excelente,3.0,Disfrutamos mucho de nuestra estancia en este hotel a pesar de la pequeña habitación con una cama doble y una cama individual se espera que por lo menos camas dobles wi fi internet en todas las habitaciones que nos dieron fue terrible el balcón de nuestra habitación tenía hermosas vistas de la terraza de la azotea plantada desde el patio de comidas junto a los jardines del hotel son muy buenos y la piscina era muy buena la ubicación en la plaza era muy conveniente para ir de compras restaurantes y transporte mario en recepción era excelente
visita este lugar en un taxco tours la comida es típica mexicana no es maravillosa pero si buena atención buena pero no cuidadosa para aquellos que aman el tratamiento mexicano lo que si tiene es la mejor vista del lugar sólo para más,3.0,visita este lugar en un taxco tours la comida es típica mexicana no es maravillosa pero si buena atención buena pero no cuidadosa para aquellos que aman el tratamiento mexicano lo que si tiene es la mejor vista del lugar sólo para más
una vieja favorita está mostrando su edad en la plaza principal de cercadoide muy cerca de tiendas restaurantes y un corto paseo al mercado principal y el cenote y museos en su mayoría limpio aunque un poco en mal estado en las esquinas un restaurante al aire libre al aire libre al entrar en el lado de la piscina donde se sirve el desayuno todas las mañanas desde una hora temprana nuestra primera habitación tenía cortinas cayendo los ganchos un viejo ac un poco torpe que estaba en o apagado y soplando duro en la cama todos los parches de yeso de la noche en las paredes y el techo la habitación del segundo piso,3.0,una vieja favorita está mostrando su edad en la plaza principal de cercadoide muy cerca de tiendas restaurantes y un corto paseo al mercado principal y el cenote y museos en su mayoría limpio aunque un poco en mal estado en las esquinas un restaurante al aire libre al aire libre al entrar en el lado de la piscina donde se sirve el desayuno todas las mañanas desde una hora temprana nuestra primera habitación tenía cortinas cayendo los ganchos un viejo ac un poco torpe que estaba en o apagado y soplando duro en la cama todos los parches de yeso de la noche en las paredes y el techo la habitación del segundo piso
es sobrevalorado es un lugar rico pero no lo considero el mejor servicio es regular y el sabor de la comida es muy normal si se puede conocer a otros hay mejores opciones y se puede caminar se puede acceder,3.0,es sobrevalorado es un lugar rico pero no lo considero el mejor servicio es regular y el sabor de la comida es muy normal si se puede conocer a otros hay mejores opciones y se puede caminar se puede acceder
en un lugar espacioso la fonda argentina ofrece la oportunidad de degustar los cortes de carne a un precio justo sin embargo ni los cortes son de la mejor calidad ni el menú es extenso en cuanto a elegir entre otros tipos de opciones sin embargo el más,3.0,en un lugar espacioso la fonda argentina ofrece la oportunidad de degustar los cortes de carne a un precio justo sin embargo ni los cortes son de la mejor calidad ni el menú es extenso en cuanto a elegir entre otros tipos de opciones sin embargo el más
Es un restaurante que se ve muy bien en vista de las pizzas están bien aunque esperábamos más atención de la camarera muy amable y atento,3.0,Es un restaurante que se ve muy bien en vista de las pizzas están bien aunque esperábamos más atención de la camarera muy amable y atento
Nos detuvimos sobre todo para que los niños para comer los adultos tenían pescado y patatas fritas o hamburguesas todos fueron servidos con una ensalada verde fresca las raciones eran perfectas y la comida salió relativamente rápido el comedor es muy pequeño y está al lado de los baños más,3.0,Nos detuvimos sobre todo para que los niños para comer los adultos tenían pescado y patatas fritas o hamburguesas todos fueron servidos con una ensalada verde fresca las raciones eran perfectas y la comida salió relativamente rápido el comedor es muy pequeño y está al lado de los baños más
sus iglesias misioneras verán detrás de esta iglesia tener diferentes habas de huerto y otros olivos antiguos no es mal viaje vale para nosotros tal vez no para usted,3.0,sus iglesias misioneras verán detrás de esta iglesia tener diferentes habas de huerto y otros olivos antiguos no es mal viaje vale para nosotros tal vez no para usted
"cumple lo que promete, pero es sólo para dormir la ventaja que tiene es que todo está cerca de ti y este lado del camino del río que se puede caminar una habitación sencilla estaba alrededor de la gente la atención es buena sólo tiene el indispensable",3.0,"cumple lo que promete, pero es sólo para dormir la ventaja que tiene es que todo está cerca de ti y este lado del camino del río que se puede caminar una habitación sencilla estaba alrededor de la gente la atención es buena sólo tiene el indispensable"
"buena gente bastante buena comida Sé que se supone que se ve como pared, pero es un poco cansado que estaba debido a críticas de comida razonable a un precio razonable, pero no es nada espectacular",3.0,"buena gente bastante buena comida Sé que se supone que se ve como pared, pero es un poco cansado que estaba debido a críticas de comida razonable a un precio razonable, pero no es nada espectacular"
"Fui con mi familia a cenar el restaurante está bien decorado y tiene un hermoso jardín interior la comida no está mal, pero no es la única comida que recuerdan durante años va a mi categoría de comida normal no está mal, pero ya no es especial",3.0,"Fui con mi familia a cenar el restaurante está bien decorado y tiene un hermoso jardín interior la comida no está mal, pero no es la única comida que recuerdan durante años va a mi categoría de comida normal no está mal, pero ya no es especial"
las instalaciones del hotel y las habitaciones son agradables la playa aceptable sabiendo que el sargaszo no está en el control del hotel sin embargo la playa está siempre limpia el concepto de la hacienda del hotel es jardines muy bonitos aunque la calidad de la comida no están al nivel de la categoría sueños y el servicio en todos los restaurantes es terrible es notorio la falta de personal siempre tuvo que estar buscando al camarero en lugar de que el camarero estaba atento a nuestras necesidades los camareros estresados en una ocasión en el café restaurante mundo preguntamos a un camarero si había limones y simplemente indicado en qué mesa del buffet,3.0,las instalaciones del hotel y las habitaciones son agradables la playa aceptable sabiendo que el sargaszo no está en el control del hotel sin embargo la playa está siempre limpia el concepto de la hacienda del hotel es jardines muy bonitos aunque la calidad de la comida no están al nivel de la categoría sueños y el servicio en todos los restaurantes es terrible es notorio la falta de personal siempre tuvo que estar buscando al camarero en lugar de que el camarero estaba atento a nuestras necesidades los camareros estresados en una ocasión en el café restaurante mundo preguntamos a un camarero si había limones y simplemente indicado en qué mesa del buffet
Nunca habíamos estado en un hotel de resort esto era un regalo al final de nuestro viaje y no pero a otros resorts una vez dijo que las habitaciones eran espaciosas los jardines eran hermosos y el personal era muy amable y servicial la comida era un poco decepcionante muy seguro de lectura soda con algunas opciones vegetarianas aparte del buffet principal que era mejor los informes anteriores sobre la falta de tumbonas de sol fueron exitosos que la caza por edades y luego tuvimos que sacar nosotros mismos las toallas son los tumbonas izquierdas protegen mucho después de que los ocupantes han ido preguntar los botones cuando dar consejos para moverse,3.0,Nunca habíamos estado en un hotel de resort esto era un regalo al final de nuestro viaje y no pero a otros resorts una vez dijo que las habitaciones eran espaciosas los jardines eran hermosos y el personal era muy amable y servicial la comida era un poco decepcionante muy seguro de lectura soda con algunas opciones vegetarianas aparte del buffet principal que era mejor los informes anteriores sobre la falta de tumbonas de sol fueron exitosos que la caza por edades y luego tuvimos que sacar nosotros mismos las toallas son los tumbonas izquierdas protegen mucho después de que los ocupantes han ido preguntar los botones cuando dar consejos para moverse
hermosa comida lástima el servicio que era muy paternalista para nosotros en cuanto a los visitantes una ciudad interesante y hermosa,3.0,hermosa comida lástima el servicio que era muy paternalista para nosotros en cuanto a los visitantes una ciudad interesante y hermosa
buen lugar buena comida buen servicio buen precio situado en el centro del valle de bravo es un buen lugar para ir con la familia el servicio es un poco lento para un chilango histérico como yo,3.0,buen lugar buena comida buen servicio buen precio situado en el centro del valle de bravo es un buen lugar para ir con la familia el servicio es un poco lento para un chilango histérico como yo
El hotel es agradable y pintoresco algo caro pero imagino por ubicación sin embargo como otros viajeros mencionan el lugar de estacionamiento está detrás del hotel en una pequeña calle por lo que hay que considerar que sólo seis coches pueden caber y pedir atención en recepción para poder aparcar su coche las habitaciones son algo oscuras y el olor a humedad en nuestro caso no batí para el agua caliente aunque si toma tiempo para salir pero esto porque el clima de san cristobal es frío también ya que está cerca del centro prepararse para ser despertado por cortes entre y por la mañana el desayuno incluido es bueno y típico aunque la porción de fruta es pequeño el café,3.0,El hotel es agradable y pintoresco algo caro pero imagino por ubicación sin embargo como otros viajeros mencionan el lugar de estacionamiento está detrás del hotel en una pequeña calle por lo que hay que considerar que sólo seis coches pueden caber y pedir atención en recepción para poder aparcar su coche las habitaciones son algo oscuras y el olor a humedad en nuestro caso no batí para el agua caliente aunque si toma tiempo para salir pero esto porque el clima de san cristobal es frío también ya que está cerca del centro prepararse para ser despertado por cortes entre y por la mañana el desayuno incluido es bueno y típico aunque la porción de fruta es pequeño el café
"buena comida pero el servicio es lento y los camareros juegan mal y toman mucho tiempo para asistir, pero ahy la comida es buena y barata",3.0,"buena comida pero el servicio es lento y los camareros juegan mal y toman mucho tiempo para asistir, pero ahy la comida es buena y barata"
El lugar era un poco descuidado y nuestra guía no habla inglés. Ella está tratando de por favor tomar un montón de repelente de errores.,3.0,El lugar era un poco descuidado y nuestra guía no habla inglés. Ella está tratando de por favor tomar un montón de repelente de errores.
porque muy buena la música excelente muy agradable el lugar el bar de bebidas es muy atractivo,3.0,porque muy buena la música excelente muy agradable el lugar el bar de bebidas es muy atractivo
"El hotel es muy agradable, pero las dos noches que nos quedamos escuchamos la conversación de la pareja de la habitación vecina que aparentemente utilizó la noche para charlar en lugar de dormir bien restaurante",3.0,"El hotel es muy agradable, pero las dos noches que nos quedamos escuchamos la conversación de la pareja de la habitación vecina que aparentemente utilizó la noche para charlar en lugar de dormir bien restaurante"
Este restaurante era más barato y más rápido que otros que comimos en el menú era bueno para un almuerzo y las raciones eran muy generosas se encontraba en el borde de la plaza de la ciudad que hizo una escena interesante de actividades para ver bien comimos más,3.0,Este restaurante era más barato y más rápido que otros que comimos en el menú era bueno para un almuerzo y las raciones eran muy generosas se encontraba en el borde de la plaza de la ciudad que hizo una escena interesante de actividades para ver bien comimos más
Como se puede pensar que el lugar ya se ha convertido en una zona muy comercial todo tratando de tomar algo desde el turista desde la entrada donde el estacionamiento es a pesos en coche los promotores del quiosco de información que sólo te dan una copia de un mapa de la zona para querer venderte un viaje en barco los chavos más tarde queriendo llevarte a ver tiempos compartidos así como la zona de los puestos comerciales con precios hiperinflados mención especial debe tener esta zona donde la botella de agua algo que es básico llevar para sobrevivir al paseo ya verás esto entre pesos el litro barato y la zona de baños gratuitos,3.0,Como se puede pensar que el lugar ya se ha convertido en una zona muy comercial todo tratando de tomar algo desde el turista desde la entrada donde el estacionamiento es a pesos en coche los promotores del quiosco de información que sólo te dan una copia de un mapa de la zona para querer venderte un viaje en barco los chavos más tarde queriendo llevarte a ver tiempos compartidos así como la zona de los puestos comerciales con precios hiperinflados mención especial debe tener esta zona donde la botella de agua algo que es básico llevar para sobrevivir al paseo ya verás esto entre pesos el litro barato y la zona de baños gratuitos
el agua del mar es fría pero el lugar es muy agradable,3.0,el agua del mar es fría pero el lugar es muy agradable
La playa y el personal del hotel se clasifican como un aunque cuando nos registramos en nuestra habitación con vistas al jardín creo que era la peor habitación de la propiedad justo por encima del restaurante al aire libre crudo y el amor justo al lado de la cabaña de mantenimiento había ruido constante que venía de ambos de nosotros pidiendo que cambiar después de días y se nos dio una habitación mucho mejor la comida era demasiado caro más probablemente debido a su ubicación y no hay aire acondicionado excepto entre los y los de la mañana esto es una mirada negativa para mí porque después de un día en la playa y una ducha estoy sudando como loco esperando a que,3.0,La playa y el personal del hotel se clasifican como un aunque cuando nos registramos en nuestra habitación con vistas al jardín creo que era la peor habitación de la propiedad justo por encima del restaurante al aire libre crudo y el amor justo al lado de la cabaña de mantenimiento había ruido constante que venía de ambos de nosotros pidiendo que cambiar después de días y se nos dio una habitación mucho mejor la comida era demasiado caro más probablemente debido a su ubicación y no hay aire acondicionado excepto entre los y los de la mañana esto es una mirada negativa para mí porque después de un día en la playa y una ducha estoy sudando como loco esperando a que
Reservamos la casa del sol debido a las excelentes opiniones en tripadvisor el precio que pagamos por una habitación doble con ducha privada era pesos por noche para ambos de modo que uno no puede esperar mucho para ese precio denny s el dueño masculino es muy amable y dispuesto a ayudar con todas sus peticiones por otro lado su esposa parece estar enojado y no satisfecho con su desayuno no está mal teniendo en cuenta que consistía en huevo o tortilla huevos revueltos pan rebanado aunque cuando pedí otra porción me dieron una taza de café o dos también pueden pedir un plato de fruta en lugar de huevo o pagar peso,3.0,Reservamos la casa del sol debido a las excelentes opiniones en tripadvisor el precio que pagamos por una habitación doble con ducha privada era pesos por noche para ambos de modo que uno no puede esperar mucho para ese precio denny s el dueño masculino es muy amable y dispuesto a ayudar con todas sus peticiones por otro lado su esposa parece estar enojado y no satisfecho con su desayuno no está mal teniendo en cuenta que consistía en huevo o tortilla huevos revueltos pan rebanado aunque cuando pedí otra porción me dieron una taza de café o dos también pueden pedir un plato de fruta en lugar de huevo o pagar peso
Hicimos una excursión que incluyó tulum y coba muy interesante tanto tulum está muy organizado con carteles explicativos y se puede bajar a la playa que desafortunadamente están llenos de sarazo pero sigue siendo muy impactante el paisaje y no hay vendedores dentro,3.0,Hicimos una excursión que incluyó tulum y coba muy interesante tanto tulum está muy organizado con carteles explicativos y se puede bajar a la playa que desafortunadamente están llenos de sarazo pero sigue siendo muy impactante el paisaje y no hay vendedores dentro
Fuimos a ver la reforma de la adelita y nos quedamos muy impresionados el espacio se sirve comida preciosa es buena no hermana pero ciertamente buen vino caro para un pequeño verter demasiado ruidoso para estas viejas orejas y sólo de los patrones sin grupo esta noche por lo que podría haber sido aún más alto en general un gran lugar si quieres ver y ser visto pero no si lo que quieres es una comida tranquila con amigos más,3.0,Fuimos a ver la reforma de la adelita y nos quedamos muy impresionados el espacio se sirve comida preciosa es buena no hermana pero ciertamente buen vino caro para un pequeño verter demasiado ruidoso para estas viejas orejas y sólo de los patrones sin grupo esta noche por lo que podría haber sido aún más alto en general un gran lugar si quieres ver y ser visto pero no si lo que quieres es una comida tranquila con amigos más
"un poco más de condimento sería excelente para sopa de hongos y crema de maíz la vista increíble buen servicio. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",3.0,"un poco más de condimento sería excelente para sopa de hongos y crema de maíz la vista increíble buen servicio. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
las comidas eran excelentes sin embargo el lupe era la decepción por el mal servicio las comidas estaban mal preparadas o llegamos carne incompleta en lugar de comidas de pollo o sin tortillas de comida para envolver,3.0,las comidas eran excelentes sin embargo el lupe era la decepción por el mal servicio las comidas estaban mal preparadas o llegamos carne incompleta en lugar de comidas de pollo o sin tortillas de comida para envolver
lugar con decoración muy regular lanzando mal el servicio se reúne sin ser especialmente bueno el alimento bueno para secar sin embargo los precios difieren de lo recibido diría que son precios de fe santa con el servicio y la comida de la condesa,3.0,lugar con decoración muy regular lanzando mal el servicio se reúne sin ser especialmente bueno el alimento bueno para secar sin embargo los precios difieren de lo recibido diría que son precios de fe santa con el servicio y la comida de la condesa
tiene una abundante colección de piezas de arte muchas de ellas piezas de cerámica de la competición más prestigiosa de México verá los muchos estilos de cerámica de arcilla y otras técnicas en la exposición y el entorno está dentro de la antigua iglesia de un convento muy antiguo la desventaja es que las exposiciones no están montadas correctamente y algunas de las infraestructuras del museo parecen antiguas y anticuadas es un buen cambio de ritmo y está a sólo cuadras de la calle principal de restaurantes y galerías tlaquepaque si vas a tlaquepaque tienes que ir a este museo,3.0,tiene una abundante colección de piezas de arte muchas de ellas piezas de cerámica de la competición más prestigiosa de México verá los muchos estilos de cerámica de arcilla y otras técnicas en la exposición y el entorno está dentro de la antigua iglesia de un convento muy antiguo la desventaja es que las exposiciones no están montadas correctamente y algunas de las infraestructuras del museo parecen antiguas y anticuadas es un buen cambio de ritmo y está a sólo cuadras de la calle principal de restaurantes y galerías tlaquepaque si vas a tlaquepaque tienes que ir a este museo
la comida era buena pero el servicio porque la entrada regular confunde a los camareros con su sentarse aquí como son varios restaurantes porque allí están luchando contra la clientela considero caro el contexto del restaurante este padre y el espectáculo que más,3.0,la comida era buena pero el servicio porque la entrada regular confunde a los camareros con su sentarse aquí como son varios restaurantes porque allí están luchando contra la clientela considero caro el contexto del restaurante este padre y el espectáculo que más
es una buena oportunidad para conocer un poco más sobre la historia de México y el Caribe y tiene una muy buena vista de la laguna baccalar,3.0,es una buena oportunidad para conocer un poco más sobre la historia de México y el Caribe y tiene una muy buena vista de la laguna baccalar
"La habitación es una pequeña cabaña es pesos baratos al día el hotel es muy agradable se encuentra muy cerca de palenque que tiene una piscina para relajarse un poco el clima es extremadamente caliente el personal es útil que reservar con ellos tours en palenque los baños están separados de la habitación, pero no importa que estén cerca, aunque es difícil dormir por la noche es una buena experiencia se puede escuchar los sonidos de los monos de la selva, etc.",3.0,"La habitación es una pequeña cabaña es pesos baratos al día el hotel es muy agradable se encuentra muy cerca de palenque que tiene una piscina para relajarse un poco el clima es extremadamente caliente el personal es útil que reservar con ellos tours en palenque los baños están separados de la habitación, pero no importa que estén cerca, aunque es difícil dormir por la noche es una buena experiencia se puede escuchar los sonidos de los monos de la selva, etc."
la playa está limpia y las vistas eran impresionantes era muy lleno y ocupado las multitudes eran interesantes muchas eran mujeres muy intoxicadas se les permite estar en topless muchos lugareños venden todo tipo de cosas no es el tipo de playa donde se puede simplemente relajarse escuchar música de fiesta a todo volumen en la playa me recordó más de un ambiente de playa Cancún fiesta,3.0,la playa está limpia y las vistas eran impresionantes era muy lleno y ocupado las multitudes eran interesantes muchas eran mujeres muy intoxicadas se les permite estar en topless muchos lugareños venden todo tipo de cosas no es el tipo de playa donde se puede simplemente relajarse escuchar música de fiesta a todo volumen en la playa me recordó más de un ambiente de playa Cancún fiesta
ciertamente falta organización libro una mesa y nunca pasar la petición entonces no es aconsejable reservar es quién gana la mesa en términos de la comida son de buen gusto pero siempre la evaluación de un restaurante se ve desde la recepción,3.0,ciertamente falta organización libro una mesa y nunca pasar la petición entonces no es aconsejable reservar es quién gana la mesa en términos de la comida son de buen gusto pero siempre la evaluación de un restaurante se ve desde la recepción
Los arcos del sitio o acueducto de xalpa es un hermoso sitio histórico con un hermoso paisaje desafortunadamente lo manejan como parque urbano la gente lleva perros algunos sin correa no levanta heces nadie llama la atención hay muchas bebidas alcohólicas personas en un estado de embriaguez y botellas de vidrio plástico por todas partes no hay seguridad y la gente llega en coche a la base donde ponen música a todo volumen es desagradable ver esto en un lugar donde el sonido del viento el arroyo y los pájaros deben prevalecer en orden muy desordenado y mal hecho,3.0,Los arcos del sitio o acueducto de xalpa es un hermoso sitio histórico con un hermoso paisaje desafortunadamente lo manejan como parque urbano la gente lleva perros algunos sin correa no levanta heces nadie llama la atención hay muchas bebidas alcohólicas personas en un estado de embriaguez y botellas de vidrio plástico por todas partes no hay seguridad y la gente llega en coche a la base donde ponen música a todo volumen es desagradable ver esto en un lugar donde el sonido del viento el arroyo y los pájaros deben prevalecer en orden muy desordenado y mal hecho
si lo que el mercado está buscando delante de poc na albergue tiene los mejores precios ver marcie en uno de los medios se encuentra por los mejores precios ella es muy dulce y sus precios en coloridos trajes de baño wraps es cerca de la mitad del precio de los de hidalgo,3.0,si lo que el mercado está buscando delante de poc na albergue tiene los mejores precios ver marcie en uno de los medios se encuentra por los mejores precios ella es muy dulce y sus precios en coloridos trajes de baño wraps es cerca de la mitad del precio de los de hidalgo
Increíble lugar para ver la puesta de sol para llegar tendrá que hacer un paseo de minutos super recomendado para tomar tenis ya que la carretera es algo rocosa,3.0,Increíble lugar para ver la puesta de sol para llegar tendrá que hacer un paseo de minutos super recomendado para tomar tenis ya que la carretera es algo rocosa
