Review,Polarity,clean
Me hubiera gustado ir al BBC durante años y finalmente lo hicimos iba a ir solo y terminó con amigos Conocí a varios viajeros solos y sin duda volverá para mí el complejo es rústico y satisfacerá las necesidades si usted está buscando rústico chic si usted quiere el tulum amansala temporadas no es el lugar para usted el BBC es genial si usted está buscando para unas vacaciones con énfasis en la salud y buena alimentación además usted encontrará un grupo de mujeres y tal vez un hombre hecho amigos o la comida era increíble genial maravilloso y perfecto había vino de cerveza y cócteles si usted,4.0,Me hubiera gustado ir al BBC durante años y finalmente lo hicimos iba a ir solo y terminó con amigos Conocí a varios viajeros solos y sin duda volverá para mí el complejo es rústico y satisfacerá las necesidades si usted está buscando rústico chic si usted quiere el tulum amansala temporadas no es el lugar para usted el BBC es genial si usted está buscando para unas vacaciones con énfasis en la salud y buena alimentación además usted encontrará un grupo de mujeres y tal vez un hombre hecho amigos o la comida era increíble genial maravilloso y perfecto había vino de cerveza y cócteles si usted
rica comida junto al mar y la atención de los camareros es excelente siempre atentos los precios son accesibles Recomiendo alquilar una cabaña con sus sombrillas,4.0,rica comida junto al mar y la atención de los camareros es excelente siempre atentos los precios son accesibles Recomiendo alquilar una cabaña con sus sombrillas
"este lugar es un poco anticuado y algo ruidoso debido a paredes muy delgadas, pero una ubicación perfecta y jardines muy agradables con un personal muy amable volvería mañana si tuviera la oportunidad de la barbacoa fuera frente a una tarde cálida de febrero es difícil de superar y uno se encuentra con los mejores viajeros de todo el mundo",4.0,"este lugar es un poco anticuado y algo ruidoso debido a paredes muy delgadas, pero una ubicación perfecta y jardines muy agradables con un personal muy amable volvería mañana si tuviera la oportunidad de la barbacoa fuera frente a una tarde cálida de febrero es difícil de superar y uno se encuentra con los mejores viajeros de todo el mundo"
Cogimos el colectivo desde fuera de la hacienda en el complejo Bay Prince toma aproximadamente minutos y nos dejó en frente de la entrada a las ruinas se puede caminar en minutos o tomar un servicio de transporte que llegamos antes de la y nos fuimos alrededor de la cuando las multitudes estaban creciendo y el calor era el edificio para evitar las multitudes y el calor intenta estar allí a la m cuando el parque abre las ruinas en sí eran muy interesantes y exactamente como imaginé haber visto otros lugares similares en Guatemala los jardines son bastante extensos y hay muchas ruinas en todas partes hay corredores y la playa es accesible por las escaleras eran muchos bañ,4.0,Cogimos el colectivo desde fuera de la hacienda en el complejo Bay Prince toma aproximadamente minutos y nos dejó en frente de la entrada a las ruinas se puede caminar en minutos o tomar un servicio de transporte que llegamos antes de la y nos fuimos alrededor de la cuando las multitudes estaban creciendo y el calor era el edificio para evitar las multitudes y el calor intenta estar allí a la m cuando el parque abre las ruinas en sí eran muy interesantes y exactamente como imaginé haber visto otros lugares similares en Guatemala los jardines son bastante extensos y hay muchas ruinas en todas partes hay corredores y la playa es accesible por las escaleras eran muchos bañ
No cargues tus cosas de playa No creo que valga la pena el área dentro del sitio arqueológico el sitio es muy accesible para llevar bebés y su silla,4.0,No cargues tus cosas de playa No creo que valga la pena el área dentro del sitio arqueológico el sitio es muy accesible para llevar bebés y su silla
buen lugar ambiente relajado salmón es muy buena paella es bueno para secar el lugar tiene buena decoración,4.0,buen lugar ambiente relajado salmón es muy buena paella es bueno para secar el lugar tiene buena decoración
"Salimos por la tarde para encontrar el lugar muy fácil de encontrar el pequeño jardín con un toque de comida muy romántico era bueno, pero los platos son bastante pequeños volverían",4.0,"Salimos por la tarde para encontrar el lugar muy fácil de encontrar el pequeño jardín con un toque de comida muy romántico era bueno, pero los platos son bastante pequeños volverían"
el museo de conservación de la tortuga como su nombre dice que su objetivo es concienciar a la población sobre lo cerca que estamos de la extinción de tan hermoso animal el recoorido consiste en un área donde conservan tortugas y luego las liberan y un acuario con las diversas especies es un lugar pequeño pero me parece que están construyendo para su expansión vale la pena que si vas por estas rutas giras y apoyas sea loable porque cuesta sólo pesos,4.0,el museo de conservación de la tortuga como su nombre dice que su objetivo es concienciar a la población sobre lo cerca que estamos de la extinción de tan hermoso animal el recoorido consiste en un área donde conservan tortugas y luego las liberan y un acuario con las diversas especies es un lugar pequeño pero me parece que están construyendo para su expansión vale la pena que si vas por estas rutas giras y apoyas sea loable porque cuesta sólo pesos
Nos quedamos aquí porque vinimos a la ciudad de México para visitar la pirámide del sol que resultó estar cerrada pensamos que sería mejor permanecer cerca de la pirámide en lugar de tener que viajar unas horas para llegar allí y luego otro para volver a un hotel en la ciudad de México escogí esto porque era el hotel con el mejor aspecto tan cerca del sitio de la pirámide nos quedamos en la suite ejecutiva porque tiene un jacuzzi que estaba muy limpio y funcionaba maravillosamente la piscina y el parque infantil también estaban cerrados por lo que la bañera de nuestra habitación era definitivamente útil todo el hotel incluido nuestra habitación era extremadamente limpia la cama,4.0,Nos quedamos aquí porque vinimos a la ciudad de México para visitar la pirámide del sol que resultó estar cerrada pensamos que sería mejor permanecer cerca de la pirámide en lugar de tener que viajar unas horas para llegar allí y luego otro para volver a un hotel en la ciudad de México escogí esto porque era el hotel con el mejor aspecto tan cerca del sitio de la pirámide nos quedamos en la suite ejecutiva porque tiene un jacuzzi que estaba muy limpio y funcionaba maravillosamente la piscina y el parque infantil también estaban cerrados por lo que la bañera de nuestra habitación era definitivamente útil todo el hotel incluido nuestra habitación era extremadamente limpia la cama
extensa playa con alto oleaje pero descanso a o metros de la playa que lo hace ideal para el surf o para las personas que les gusta saltar las olas también para los niños ya que es muy bajo en la orilla pero con cuidado hay un restaurante con buenos servicios de comida y bebida a pocos kilómetros antes de que todos los santos es la salida que viene del cabo san lucas súper relajante,4.0,extensa playa con alto oleaje pero descanso a o metros de la playa que lo hace ideal para el surf o para las personas que les gusta saltar las olas también para los niños ya que es muy bajo en la orilla pero con cuidado hay un restaurante con buenos servicios de comida y bebida a pocos kilómetros antes de que todos los santos es la salida que viene del cabo san lucas súper relajante
el ambiente es todavía muy agradable y aún más en su cantina con las maravillosas máscaras que llenan las paredes del lugar aunque ese restaurante galería deja lo que desea las obras expuestas en las paredes son francamente triste al menos lo que me ha tocado ver más,4.0,el ambiente es todavía muy agradable y aún más en su cantina con las maravillosas máscaras que llenan las paredes del lugar aunque ese restaurante galería deja lo que desea las obras expuestas en las paredes son francamente triste al menos lo que me ha tocado ver más
este lugar muestra la fuerza de la naturaleza en una escalera de varias cascadas en la ocasión que visitamos su agua no era tan azul debido a las lluvias recientes por lo que es aconsejable visitarla no con lluvias recientes sin embargo su fuerza y su imagen son impresionantes una verdadera belleza de la naturaleza en chiapas,4.0,este lugar muestra la fuerza de la naturaleza en una escalera de varias cascadas en la ocasión que visitamos su agua no era tan azul debido a las lluvias recientes por lo que es aconsejable visitarla no con lluvias recientes sin embargo su fuerza y su imagen son impresionantes una verdadera belleza de la naturaleza en chiapas
buen lugar comida típica vallesana buena terraza con una excelente vista buena ubicación es para todas las ocasiones,4.0,buen lugar comida típica vallesana buena terraza con una excelente vista buena ubicación es para todas las ocasiones
"Es un hotel interesante agradable el servicio es bueno la comida es delicioso algunas habitaciones están muy alejados de la piscina y restaurante tienes que caminar sobre la arena para llegar a ellos y si llueve no hay ningún lugar techado para ir el precio es un poco de alto valor costo beneficio la comida también es muy caro buena experiencia para saber, pero creo que sólo volvería por la comida",4.0,"Es un hotel interesante agradable el servicio es bueno la comida es delicioso algunas habitaciones están muy alejados de la piscina y restaurante tienes que caminar sobre la arena para llegar a ellos y si llueve no hay ningún lugar techado para ir el precio es un poco de alto valor costo beneficio la comida también es muy caro buena experiencia para saber, pero creo que sólo volvería por la comida"
Las habitaciones son muy agradables y muy cómodos el baño que para mí es muy importante para ti es muy limpio y muy adecuado lo malo es que en la tarifa no incluye la empresa de desayuno y el gimnasio es muy pequeño pero la verdad si me gustaría volver descansa muy bien,4.0,Las habitaciones son muy agradables y muy cómodos el baño que para mí es muy importante para ti es muy limpio y muy adecuado lo malo es que en la tarifa no incluye la empresa de desayuno y el gimnasio es muy pequeño pero la verdad si me gustaría volver descansa muy bien
El hotel es agradable en la carretera entre san juan del río y tequisquiapan todo el personal amable y servicial buena calidad relación precio alimentos debe mejorar las habitaciones remodelando las tvs todavía son viejos en caso de visita de negocios no tiene un escritorio para trabajar en las habitaciones al aire libre que escucha todo el ruido de la carretera,4.0,El hotel es agradable en la carretera entre san juan del río y tequisquiapan todo el personal amable y servicial buena calidad relación precio alimentos debe mejorar las habitaciones remodelando las tvs todavía son viejos en caso de visita de negocios no tiene un escritorio para trabajar en las habitaciones al aire libre que escucha todo el ruido de la carretera
Tuvimos la suerte de que era bastante tranquilo cuando fuimos hoy creo que entre los grupos de turistas y estaban allí desde que pagamos pesos ya que teníamos nuestro propio equipo de buceo nuestro apartamento también tenía una piscina de fideos que tomamos para nuestra hija sin embargo ella no lo necesitaba no tuvimos ningún problema con áspero somos un poco snobs por lo que el buceo no encontramos nuestro disfrute es una experiencia única con el sistema radicular y las áreas de túnel también disfrutamos de la calidez del agua de mar no recomendar guías no hay mucho que ver y cuando nadamos realmente no tenemos mucho que decir que no,4.0,Tuvimos la suerte de que era bastante tranquilo cuando fuimos hoy creo que entre los grupos de turistas y estaban allí desde que pagamos pesos ya que teníamos nuestro propio equipo de buceo nuestro apartamento también tenía una piscina de fideos que tomamos para nuestra hija sin embargo ella no lo necesitaba no tuvimos ningún problema con áspero somos un poco snobs por lo que el buceo no encontramos nuestro disfrute es una experiencia única con el sistema radicular y las áreas de túnel también disfrutamos de la calidez del agua de mar no recomendar guías no hay mucho que ver y cuando nadamos realmente no tenemos mucho que decir que no
la verdad es muy lindo lo único que realmente me asustó fue el sonido que los matones aulladores emiten por la noche realmente es un sonido q es muy aterrador pero y el hotel está limpio y tiene en jacuzzi muy agradable este muy muy muy agradable sólo si eres de la gente q despertar con cualquier sonido no es la opción,4.0,la verdad es muy lindo lo único que realmente me asustó fue el sonido que los matones aulladores emiten por la noche realmente es un sonido q es muy aterrador pero y el hotel está limpio y tiene en jacuzzi muy agradable este muy muy muy agradable sólo si eres de la gente q despertar con cualquier sonido no es la opción
el pozole es delicioso este es un lugar que tienes que probar los jueves son de pozole a guerrero así que hay un poco más de gente pero vale la pena,4.0,el pozole es delicioso este es un lugar que tienes que probar los jueves son de pozole a guerrero así que hay un poco más de gente pero vale la pena
el agua era freeeezinggg pero supongo que eso es lo que se esperaba era una maravilla para nadar en el cenote y hay baños y habitaciones disponibles para cambiarnos definitivamente recomendaría que nades en uno de los cenotes mexicanos s,4.0,el agua era freeeezinggg pero supongo que eso es lo que se esperaba era una maravilla para nadar en el cenote y hay baños y habitaciones disponibles para cambiarnos definitivamente recomendaría que nades en uno de los cenotes mexicanos s
un pequeño pero muy agradable recorrido no se puede perder todas las pequeñas exposiciones y sobre todo el tiroteo contra la diversión para los niños y grandes,4.0,un pequeño pero muy agradable recorrido no se puede perder todas las pequeñas exposiciones y sobre todo el tiroteo contra la diversión para los niños y grandes
"en un hotel muy cómodo con comodidad e higiene, así como trato amable y amable del personal en gral la comida muy en consonancia con la región, así como su decoración y ambiente ya pasado repetidamente en este lugar lo prefiero a otros por su precio y accesibilidad a toda la ciudad",4.0,"en un hotel muy cómodo con comodidad e higiene, así como trato amable y amable del personal en gral la comida muy en consonancia con la región, así como su decoración y ambiente ya pasado repetidamente en este lugar lo prefiero a otros por su precio y accesibilidad a toda la ciudad"
Pasamos un fin de semana en la ciudad de México así que decidí pasar el día en teotihuacan pasé una buena parte de la mañana buscando la estación de autobuses que no pude encontrar así que terminamos pagando un taxi para llevarme todo el camino fue una hora en coche de la zona rosa a teotihuacan los billetes son bastante baratos y hay varios restaurantes en caso de que tengas hambre el sitio es enorme incluso para un caminante rápido ya que me tomé casi una hora caminando desde el final hasta el final me las arreglé para llegar a la parte superior de la pirámide del sol cuando el sol pasó a la,4.0,Pasamos un fin de semana en la ciudad de México así que decidí pasar el día en teotihuacan pasé una buena parte de la mañana buscando la estación de autobuses que no pude encontrar así que terminamos pagando un taxi para llevarme todo el camino fue una hora en coche de la zona rosa a teotihuacan los billetes son bastante baratos y hay varios restaurantes en caso de que tengas hambre el sitio es enorme incluso para un caminante rápido ya que me tomé casi una hora caminando desde el final hasta el final me las arreglé para llegar a la parte superior de la pirámide del sol cuando el sol pasó a la
"Mi marido y yo y dos niños y se quedaron dormidos durante una semana nuestra habitación tenía dos camas dobles y un sofá cama con mucho espacio y los niños no tenían que dormir juntos el servicio de limpieza era excelente limpiaron la habitación durante el día y también había un servicio de cobertura que hizo otra limpieza por la noche la mini nevera repostó las piscinas en el complejo todos los días era gran cantidad de entretenimiento durante el día en las piscinas, así como juegos de playa ping pong y shuffleboard la playa estaba bien había un montón de algas el personal hizo lo mejor que pudieron para mantenerlo limpio, pero todavía",4.0,"Mi marido y yo y dos niños y se quedaron dormidos durante una semana nuestra habitación tenía dos camas dobles y un sofá cama con mucho espacio y los niños no tenían que dormir juntos el servicio de limpieza era excelente limpiaron la habitación durante el día y también había un servicio de cobertura que hizo otra limpieza por la noche la mini nevera repostó las piscinas en el complejo todos los días era gran cantidad de entretenimiento durante el día en las piscinas, así como juegos de playa ping pong y shuffleboard la playa estaba bien había un montón de algas el personal hizo lo mejor que pudieron para mantenerlo limpio, pero todavía"
"Me encanta el pescado mojo de ajo y este plato en yves era maravilloso pescado fresco y tierno y abundante ajo que normalmente habría ido a una mesa con vistas al lago, pero con una banda tocando en la orilla decidimos que podía escuchar mejor unos a otros con una mesa interior con ventanas abiertas que tenían una gran vista de la puesta de sol en el lago y disfrutamos de las brisas bar de ensaladas Alisian era variado y delicioso ya que nuestros platos de acompañamiento los camareros eran muy amables y la comprensión de nuestros intentos de utilizar nuestro español más",4.0,"Me encanta el pescado mojo de ajo y este plato en yves era maravilloso pescado fresco y tierno y abundante ajo que normalmente habría ido a una mesa con vistas al lago, pero con una banda tocando en la orilla decidimos que podía escuchar mejor unos a otros con una mesa interior con ventanas abiertas que tenían una gran vista de la puesta de sol en el lago y disfrutamos de las brisas bar de ensaladas Alisian era variado y delicioso ya que nuestros platos de acompañamiento los camareros eran muy amables y la comprensión de nuestros intentos de utilizar nuestro español más"
"este agradable limpio y básico su excelente área de relajación necesita un poco de variedad en la comida, pero bien reservar en línea en su página en Semana Santa y sin problemas puede parecer que necesita una renovación, pero esto generalmente aceptable todo",4.0,"este agradable limpio y básico su excelente área de relajación necesita un poco de variedad en la comida, pero bien reservar en línea en su página en Semana Santa y sin problemas puede parecer que necesita una renovación, pero esto generalmente aceptable todo"
"Para estar en otros sitios de ruinas mayas no nos detenemos para una excursión allí, pero no caminar para ver las vistas hay una playa increíble allí y las vistas son increíbles tratar de llegar tan pronto como sea posible antes incluso para evitar los cruceros y las multitudes de calor casi no hay sombra y muy caliente no se lo pierdan si en tulum",4.0,"Para estar en otros sitios de ruinas mayas no nos detenemos para una excursión allí, pero no caminar para ver las vistas hay una playa increíble allí y las vistas son increíbles tratar de llegar tan pronto como sea posible antes incluso para evitar los cruceros y las multitudes de calor casi no hay sombra y muy caliente no se lo pierdan si en tulum"
Este es de lejos uno de los cenotes debe ver en Yucatán bien cuidado y tranquilo que voy a dejar la revisión no te pierdas esto dicen chicago joe enviado,4.0,Este es de lejos uno de los cenotes debe ver en Yucatán bien cuidado y tranquilo que voy a dejar la revisión no te pierdas esto dicen chicago joe enviado
Si estás en la playa de tulum o carmen debes ir a las ruinas de tulum es muy barato para ir a la habitación y tienes la oportunidad de ver una de las únicas ruinas en el océano hay un buen descriptor de placas en varios edificios que dan información sobre la historia de la zona maya se puede seleccionar junto con un grupo de turismo para obtener aún más información si vas allí a la playa es arena hermosa es como polvo incluso mejor que los complejos de la zona y en la playa de los carmen hay kitesurfing en la playa justo debajo de las ruinas y se puede ver kitesur,4.0,Si estás en la playa de tulum o carmen debes ir a las ruinas de tulum es muy barato para ir a la habitación y tienes la oportunidad de ver una de las únicas ruinas en el océano hay un buen descriptor de placas en varios edificios que dan información sobre la historia de la zona maya se puede seleccionar junto con un grupo de turismo para obtener aún más información si vas allí a la playa es arena hermosa es como polvo incluso mejor que los complejos de la zona y en la playa de los carmen hay kitesurfing en la playa justo debajo de las ruinas y se puede ver kitesur
La entrada es de pesos entrando hay una habitación con fotos del lugar entonces se puede caminar un camino q te lleva a un arroyo que se llama el borbollon y un kilomtro entonces hay el pozo con un mirador al que se puede subir para tener un mejor ángulo de visión el pozo vale mucho también hay otro pozo en la entrada donde se supone que hay tortugas pero no vi nada cuando iba a salir le pregunté a la señora y saqué dos tortugas bisagras que tenían y me dejaron cargarlas y tomar fotos,4.0,La entrada es de pesos entrando hay una habitación con fotos del lugar entonces se puede caminar un camino q te lleva a un arroyo que se llama el borbollon y un kilomtro entonces hay el pozo con un mirador al que se puede subir para tener un mejor ángulo de visión el pozo vale mucho también hay otro pozo en la entrada donde se supone que hay tortugas pero no vi nada cuando iba a salir le pregunté a la señora y saqué dos tortugas bisagras que tenían y me dejaron cargarlas y tomar fotos
el servicio en restaurante es excelente por parte de todo su personal las personas que reciben el equipaje con muy buena actitud en la piscina muy bien sus instalaciones limpias en general el hotel es muy bueno para un pequeño detalle la recepción no puede entender si es un hotel tan bueno en general y no económico por cierto porque en recepción si es la primera y última cara que ves porque algunas personas tienden a complicar su estancia estoy hablando exclusivamente de los reyes monserrat guadalupe que me las arreglo para hacernos sentir realmente mal,4.0,el servicio en restaurante es excelente por parte de todo su personal las personas que reciben el equipaje con muy buena actitud en la piscina muy bien sus instalaciones limpias en general el hotel es muy bueno para un pequeño detalle la recepción no puede entender si es un hotel tan bueno en general y no económico por cierto porque en recepción si es la primera y última cara que ves porque algunas personas tienden a complicar su estancia estoy hablando exclusivamente de los reyes monserrat guadalupe que me las arreglo para hacernos sentir realmente mal
Este es un hermoso parque adyacente a la sección de historia donde muchos tipos diferentes de eventos se celebran un montón de hermosos árboles viejos y un pequeño arroyo no hay muchas instalaciones disponibles aparcamiento justo al lado de la entrada,4.0,Este es un hermoso parque adyacente a la sección de historia donde muchos tipos diferentes de eventos se celebran un montón de hermosos árboles viejos y un pequeño arroyo no hay muchas instalaciones disponibles aparcamiento justo al lado de la entrada
primera vez en este club de playa la verdad el buen servicio la increíble vista y relajante playa lo único que no me gusta que en el menú viene un precio y el último té quieren cargar otra y otras cosas así que recomiendo más,4.0,primera vez en este club de playa la verdad el buen servicio la increíble vista y relajante playa lo único que no me gusta que en el menú viene un precio y el último té quieren cargar otra y otras cosas así que recomiendo más
Nos alojamos en una habitación familiar con camas dobles y un solo buen tamaño de habitación con buenas camas el mobiliario aunque un poco viejo es adecuado el baño es espacioso aunque mal diseñado como la ducha inunda el resto del baño a favor excelente restaurante la tarifa incluye desayuno que es muy bueno para comer o cenar es también una gran opción la ubicación es inmejorable en frente de la plaza central con todo tipo de tiendas restaurantes a pocos pasos buen aparcamiento y cómodas habitaciones contra no calentar la piscina además de que está en construcción una expansión del hotel que puede ser incómodo para algunos en breve utilizamos valladoide como base para visitar cenotes arqueológicos,4.0,Nos alojamos en una habitación familiar con camas dobles y un solo buen tamaño de habitación con buenas camas el mobiliario aunque un poco viejo es adecuado el baño es espacioso aunque mal diseñado como la ducha inunda el resto del baño a favor excelente restaurante la tarifa incluye desayuno que es muy bueno para comer o cenar es también una gran opción la ubicación es inmejorable en frente de la plaza central con todo tipo de tiendas restaurantes a pocos pasos buen aparcamiento y cómodas habitaciones contra no calentar la piscina además de que está en construcción una expansión del hotel que puede ser incómodo para algunos en breve utilizamos valladoide como base para visitar cenotes arqueológicos
Sabía que ir a la zona cara del hotel de playa de tulum sería caro así que no había sorpresas me sentí un poco aislado en mi zona de camping sin electricidad y decidimos desperdiciar dijo que esta era una buena experiencia había una pequeña banda cubana iluminación agradable y un buen servicio pedí un burrito vegetariano y era realmente delicioso no estoy seguro de cómo los precios de mateo es comparar con otros restaurantes en la zona del hotel como yo estaba en un viaje de gira y en general evitar lugares donde uno debe pagar los precios turísticos más,4.0,Sabía que ir a la zona cara del hotel de playa de tulum sería caro así que no había sorpresas me sentí un poco aislado en mi zona de camping sin electricidad y decidimos desperdiciar dijo que esta era una buena experiencia había una pequeña banda cubana iluminación agradable y un buen servicio pedí un burrito vegetariano y era realmente delicioso no estoy seguro de cómo los precios de mateo es comparar con otros restaurantes en la zona del hotel como yo estaba en un viaje de gira y en general evitar lugares donde uno debe pagar los precios turísticos más
el día que llegamos hubo una fiesta con la banda y la gente tomada y cantando creo que no tiene nada que ver con el lugar donde se suponía que debíamos descansar y encontramos ese ruido que vino a nuestra habitación x hay lugares que parecen tristes y abandonados por ejemplo la piscina que da al lago y el camino al lago muy sucio da miedo en el restaurante te das cuenta de que los camareros de la mala organización van y vienen y cuidar de ti varias veces nuestra piscina en la habitación tenía algo verde y babosa x el resto es excelente muy buen lugar para pasar un fin de semana,4.0,el día que llegamos hubo una fiesta con la banda y la gente tomada y cantando creo que no tiene nada que ver con el lugar donde se suponía que debíamos descansar y encontramos ese ruido que vino a nuestra habitación x hay lugares que parecen tristes y abandonados por ejemplo la piscina que da al lago y el camino al lago muy sucio da miedo en el restaurante te das cuenta de que los camareros de la mala organización van y vienen y cuidar de ti varias veces nuestra piscina en la habitación tenía algo verde y babosa x el resto es excelente muy buen lugar para pasar un fin de semana
muy bonito hotel y acogedoras habitaciones funcionales pero absolutamente no hay servicios adicionales no hay servicio de habitaciones en absoluto no hay manera de llamar a la recepción en general el hotel le gustó pero prefiere todos los servicios de las marcas de calidad,4.0,muy bonito hotel y acogedoras habitaciones funcionales pero absolutamente no hay servicios adicionales no hay servicio de habitaciones en absoluto no hay manera de llamar a la recepción en general el hotel le gustó pero prefiere todos los servicios de las marcas de calidad
se puede ver desde la cima de San Christobal y hacer un poco de ejercicio con las escaleras que conducen a la iglesia detrás de la iglesia se puede ver los campos y la naturaleza,4.0,se puede ver desde la cima de San Christobal y hacer un poco de ejercicio con las escaleras que conducen a la iglesia detrás de la iglesia se puede ver los campos y la naturaleza
un hotel cuadras de la plaza está limpio y con todo lo básico es cómodo y no muy espacioso pero es suficiente para dormir cuando lo pasas todo el tiempo turista desayuno está muy bien servido y con muy buena temporada el único inconveniente es que el aparcamiento está a pocas cuadras pero es gratis es uno de los mejores,4.0,un hotel cuadras de la plaza está limpio y con todo lo básico es cómodo y no muy espacioso pero es suficiente para dormir cuando lo pasas todo el tiempo turista desayuno está muy bien servido y con muy buena temporada el único inconveniente es que el aparcamiento está a pocas cuadras pero es gratis es uno de los mejores
"Nunca había estado en un museo que se centró en la piratería que era muy interesante se conserva, aunque podrían invertir mucho más en señales de señalización y estaciones interactivas que no están funcionando",4.0,"Nunca había estado en un museo que se centró en la piratería que era muy interesante se conserva, aunque podrían invertir mucho más en señales de señalización y estaciones interactivas que no están funcionando"
casa colonial con fuente de cantera donde hay platos regionales música mariachi sabor tequila en vivo cantar y frascos o si prefieres barril de cerveza bien fría noche ambiente para la reunión familiar,4.0,casa colonial con fuente de cantera donde hay platos regionales música mariachi sabor tequila en vivo cantar y frascos o si prefieres barril de cerveza bien fría noche ambiente para la reunión familiar
Este es un lugar muy agradable las habitaciones están limpias y bien organizadas por favor tenga en cuenta que no hay aire acondicionado el baño está separado de la habitación por ambas puertas de estilo privacidad y no se puede poner el papel en el inodoro cosa aseo era el mayor inconveniente es realmente un desvío sentado junto a una cesta con caca de papel dijo que este hotel del resort está muy bien organizado sólo nos alojamos en uno de los banglos junto a la playa muy conveniente para la playa el restaurante y el bar la comida era excelente y el servicio era genial los empleados trabajan con un día de salida así que saber que el personal muy bien,4.0,Este es un lugar muy agradable las habitaciones están limpias y bien organizadas por favor tenga en cuenta que no hay aire acondicionado el baño está separado de la habitación por ambas puertas de estilo privacidad y no se puede poner el papel en el inodoro cosa aseo era el mayor inconveniente es realmente un desvío sentado junto a una cesta con caca de papel dijo que este hotel del resort está muy bien organizado sólo nos alojamos en uno de los banglos junto a la playa muy conveniente para la playa el restaurante y el bar la comida era excelente y el servicio era genial los empleados trabajan con un día de salida así que saber que el personal muy bien
"Viajamos en un grupo de personas de cd mex a Cancún y nos detenemos a visitar palenque nos detenemos primero a comer en el hotel después de regresar jugamos en la piscina cenamos y pasamos una noche la piscina muy llena por el agua de calor un poco nublado por tanta gente pero bien la comida en general todo excelente y bien preparado la habitación limpia el aire acondicionado un poco tarde para enfriar la habitación por el calor, pero en el momento me quedo bien toallas limpias y secar a muchos jóvenes que asisten pero muy eficiente y desayuno rápido al día siguiente muy rico",4.0,"Viajamos en un grupo de personas de cd mex a Cancún y nos detenemos a visitar palenque nos detenemos primero a comer en el hotel después de regresar jugamos en la piscina cenamos y pasamos una noche la piscina muy llena por el agua de calor un poco nublado por tanta gente pero bien la comida en general todo excelente y bien preparado la habitación limpia el aire acondicionado un poco tarde para enfriar la habitación por el calor, pero en el momento me quedo bien toallas limpias y secar a muchos jóvenes que asisten pero muy eficiente y desayuno rápido al día siguiente muy rico"
"El único inconveniente es que cierran temprano, pero es muy rico.",4.0,"El único inconveniente es que cierran temprano, pero es muy rico."
